x,y,name
0.5271950545730546,0.9720999619279208,Japan
0.6446569247354882,0.8692278728855992,Malaysia
0.7177067456412778,0.878406282476881,Australia
0.5956427558136379,0.9205427150412638,China
0.6336000280582068,0.8035206643118548,Thailand
0.5974701095304393,0.9116672210021532,Indonesia
0.6745428174062319,0.7965792142948419,Mexico
0.7769129892643233,0.7711684724430963,Philippines
0.7795888937175187,0.901702720762487,Canada
0.5906183101535478,0.9675132872562144,Brazil
0.6909397792862915,0.5294171498856342,Finland
0.598052894865049,0.6095543624353663,Norway
0.7163584017974054,0.8385539703683043,Spain
0.6618483333167945,0.771584418531907,Portugal
0.8384801923709295,0.7676574776048869,Singapore
0.3634513295384399,0.5498575889884858,Yemen
0.47135340576698004,0.8208011436285905,Kuwait
0.4483819356182816,0.8908073942133378,Iran
0.48647746173617196,0.8341194174337782,Iraq
0.5005266216674776,0.9865542770947574,Germany
0.7677676100031078,0.8969206293757148,France
0.11294010995729786,0.5192364812001223,Belgium
0.0883511135942064,0.5065567572448154,Denmark
0.7964911385368181,0.7558010889794848,Netherlands
0.7060746878590134,0.8609623037227874,Italy
0.15967534806693706,0.382740310130177,Ghana
0.14699896110079314,0.28282654099693,Honduras
0.23953186058200512,0.27113002948859444,Tunisia
0.9044852440032278,0.6197717179179284,Luxembourg
0.3785983508137956,0.16736334519723114,Rwanda
0.4928343571901071,0.7478115154787836,Turkey
0.4037181114201679,0.7336043588472262,Greece
0.5416237248519002,0.7222585680898741,Pakistan
0.6139013083031447,1.0,Ecuador
0.17318273888945684,0.8746788756094662,Egypt
0.6019147100871616,0.858842154156004,Argentina
0.2194669980307276,0.2938956839173686,Morocco
1.0,0.6678102853042395,Uruguay
0.52032808150279,0.7462557878451165,Venezuela
0.692018680339162,0.6993512424358231,Bahrain
0.44108746342627986,0.35342615278948564,Bahamas
0.6309055392433977,0.8447685676386164,India
0.07370451967621122,0.22495884285897624,Algeria
0.7068587351723745,0.6092039952731314,Switzerland
0.5611690747948099,0.5573379789761316,Peru
0.5497007080864392,0.5446341009805307,Kenya
0.6275385281863956,0.622953388053209,Sweden
0.3395559232244718,0.3962379712938267,Fiji
0.4648335584972919,0.3050697248332285,Libya
0.6734736537691849,0.3871159551791845,Zimbabwe
0.41955739964058825,0.639076461390352,Botswana
0.5919039651170966,0.6660069433986838,Zambia
0.14721764079940475,0.832376012749876,Jordan
0.18486105385973348,0.8921150046933406,Israel
0.41657815783066804,0.295588753278524,Haiti
0.5621791859875299,0.47101357385561027,Uganda
0.6699319173704714,0.42415379356764393,Hungary
0.6060646574701484,0.3786529577742038,Poland
0.6378794716257448,0.587131563372301,Chile
0.4298186176597324,0.45261031644833655,Bangladesh
0.7010250276158594,0.675047091931731,Guinea
0.22718026415982548,0.14324915042642056,Bulgaria
0.38783183200400756,0.25176022568642636,Romania
0.36343373015429237,0.5563468382836636,Qatar
0.2914509468883454,0.29773078606008263,Guatemala
0.45976416930250524,0.5639118695601992,Nigeria
0.2998902506184855,0.41440348010532513,Georgia
0.0,0.27368307383153867,Togo
0.2893734424978189,0.47102528392921145,Oman
0.3849939313102127,0.19089225629875728,Mongolia
0.7087328763688943,0.3517092358316183,Cuba
0.6665706555156298,0.22024303757627706,Jamaica
0.3492312476645507,0.30512382391176596,Senegal
0.6775831803231745,0.46578587971305224,Austria
0.17941108323316862,0.20491395170290425,Mozambique
0.3587810872355584,0.25713838912807946,Iceland
0.23155388963453505,0.6081987896059963,Brunei
0.7442606187370121,0.5325521070184592,Ireland
0.5237885971636954,0.22578646054150325,Ethiopia
0.4359860677142606,0.12743702303480622,Lesotho
0.4403097722628141,0.14245601943317476,Comoros
0.41502514869038165,0.14215880844614776,Djibouti
0.3023062281290768,0.10895721782794784,Malawi
0.3600576621349828,0.1613446910963438,Mauritius
0.2915803905687673,0.15429572652717002,Somalia
0.2566882043855544,0.321567767251982,Tanzania
0.6454234807181999,0.10805621869379242,Russia
0.3425933816129804,0.3104195147421875,Nicaragua
0.1217892609208983,0.7000774822953595,Lebanon
0.3313263629901333,0.0827655084359086,Angola
0.1224136505275799,0.2731879395780946,Cyprus
0.35752630154980114,0.3480424576482987,Panama
0.5356336547478618,0.1461325645234838,Chad
0.6019419103763964,0.2621236604673313,Syria
0.8768118190575392,0.48905276740830755,Liberia
0.8577406706593957,0.40494326342441134,Sudan
0.0046176016628268245,0.49286374222632184,Mauritania
0.21734415107412164,0.09646033068578387,Vanuatu
0.7877102639429835,0.4250665679928809,Vietnam
0.5250358852597861,0.4310416709604782,Gabon
0.8200506759355356,0.2489959081374231,Azerbaijan
0.529095987576683,0.30919392899433473,Ukraine
0.7943648683109805,0.6070487697024856,Kazakhstan
0.6052490583253146,0.1801385616872463,Malta
0.015008515382213549,0.1723163063823877,Paraguay
0.608774422886424,0.442006911434261,Bolivia
0.08708802175519104,0.09647681577899693,Albania
0.2896118112449249,0.688875547155998,Namibia
0.28842247720677616,0.194513672974394,Bhutan
0.3072242794215158,0.22535164067104452,Nepal
0.022185556838581436,0.34712351977829703,Burma
0.44988408925891,0.4924798595652353,Madagascar
0.7841368329015657,0.1287569305457329,Grenada
0.3887954927935195,0.0,Barbados
0.8830457393397847,0.25251042314806305,Afghanistan
0.22798211772360363,0.0017739076066157129,Armenia
0.4828041153366609,0.06441900618727665,Niger
0.10986515311962994,0.8035188256503619,Macedonia
0.21661946807961577,0.48512344879339137,Samoa
0.5018133193630346,0.03304438506056739,Cambodia
