x,y,name
0.0892667103056226,0.6474863438930977,beef
0.08289098682004864,0.6813527652243779,grain
0.07957738727001698,0.4653948071453017,fruit
0.07052416177393885,0.635970728670457,oil
0.11254615734458429,0.6663802900817072,rice
0.1014918089606123,0.6843726526850389,maize
0.08643938423759596,0.662044014414236,sugar
0.7061471608211882,0.5347092499134452,pepper
0.06700677669580508,0.6933673389929124,coffee
0.10247741556533085,0.6697144407115913,wheat
0.19891700431207623,0.6907250834700709,citrus
0.7096759067529937,0.6935362558207423,tomato
0.23285453095361408,0.6268194848156552,juice
0.7612155582773287,0.5364254987938221,ketchup
0.6827164183614896,0.6011609987017764,sauce
0.16988973028620094,0.6989827103843118,beans
0.1518973702449318,0.3569131058693207,fast
0.023092614923072248,0.5985628242813748,provisions
0.0,0.5962671178037139,sole
0.06811725965389573,0.553612449090345,food
0.04741211245150079,0.5084086058132148,order
0.14622952063555028,0.41767147553840744,dry
0.10513500076230049,0.7237066282084714,beet
0.20187699427648317,0.652970460320319,dairy
0.23464142749246988,0.6893670301107225,cereal
0.15536596257572158,0.7602939082921392,sunflower
0.1477132370984834,0.7354839846481359,sorghum
0.11581165331036992,0.6486338002971819,soybeans
0.3859586257832834,0.4838014806977583,restaurant
0.23519868477357705,0.651391033072158,protein
0.7467380919895937,0.7094533573916687,banana
0.30416678518836193,0.21552454465334311,roll
0.07044583838784213,0.5116605632317983,meat
0.5238639004188268,0.8664410981430731,chicken
0.18210063218137018,0.3860992582035476,fat
0.11672569032735297,0.4048621141518359,water
0.20379403926641138,0.6962749646492621,pork
0.8250283637994823,0.8296952688512979,nutritious
0.1509262705234278,0.6354538252074223,flour
0.08977779365915847,0.6557043871653561,corn
0.34599659040003033,0.26358627397031614,dressing
0.18840065110062013,0.6360755679179424,vegetable
0.2391683331348256,0.7046744836955329,minerals
0.894287532248741,0.38148307177847063,scrambled
0.464642202973246,0.6631554212518135,dates
0.25920137402581844,0.25894906279113694,chips
0.36542470115260633,0.32303707065475434,cake
0.11096614756777196,0.576434075915136,feed
0.46217339333210233,0.540844165341222,seeds
0.22004443620281952,0.658035489305728,edible
0.22911072133960622,0.46425233538496075,salt
0.13057841992923222,0.7053366885752724,barley
0.07970707053599811,0.4785299583777755,bread
0.24873312439860829,0.6440563639115388,potato
0.24842065784993894,0.6289024080032235,orange
0.17771335098268537,0.38309297294016315,hot
0.11661869775637611,0.4036378365308397,fire
0.43181782979680383,0.7389478777776936,oats
0.11039841500757398,0.512413038282623,drink
0.18701960271022347,0.394356066490136,sweet
0.672725986185071,0.7848173022744672,millet
0.23890166147402372,0.35902330832592244,milk
0.18527953480388215,0.3884211507828277,bitter
0.2050843937931008,0.6745770739931579,coconut
0.5227016647578858,0.44769361642143113,appetite
0.32320291719982763,0.7920072540393286,tea
0.350606240409757,0.015994187344335886,fed
0.7737060191832339,0.3417954740672736,batter
0.583616225883405,0.48794069342154817,soup
0.6955255517297624,0.6313649198483663,papaya
0.12191994705573413,0.37401844547800067,fish
0.35109711405544175,0.015423893385129145,dried
0.5394334903597195,0.505739524261528,chocolate
0.6646929047023717,0.5192885596585884,jam
0.6526820565171286,0.732127261858221,pasta
0.6173195473376915,0.4890241960377623,shrimp
0.5024977768890637,0.7546896382903701,sour
0.6332194545298199,0.0900113549645374,turkey
0.6571061700375902,0.37395580049604843,cook
0.5964882650255258,0.30070532259719807,steak
0.11525894450571005,0.5143508906668861,eat
0.5250189687835477,0.5874833429239223,dip
0.5570344677859582,0.20279448532480152,margarine
0.4454502856434594,0.3093310474320849,biscuit
0.21556566860286464,0.5694190509030661,olive
0.6474984852625831,0.7795448560033961,soy
0.33111370324495715,0.3143990913632387,plate
0.6601933002561464,0.7229757035306014,cassava
0.5595676797186174,0.7137412841113159,rye
0.6323653250826268,0.28168590674593114,recipe
0.9756561922432866,0.6683354774056772,crepe
0.6479589082367792,0.5681189703580917,bran
0.6253085375437017,0.40902684739303036,lunch
0.5037112725012397,0.366344884435732,boil
0.8869192588402353,0.22546597883308422,nutrient
0.7479685927012149,0.9557463867572402,roast
0.2616183034689386,0.345619802962314,butter
0.32967791462968,0.29510442693868,pot
0.5664688142585363,0.7375540144501758,syrup
0.38642661576829634,0.2746872143538572,ham
0.9106269001411114,0.6452919475790785,bacon
0.4589455808045197,0.1471752254520522,punch
0.5416526816809233,0.4709363263425195,pate
0.3079737221421539,0.3525590400253016,lentils
0.9407344373232265,0.8134132789791195,vanilla
0.32297194418750624,0.45068388353763755,egg
0.5149092011250657,0.4077042795457695,hunger
0.5427779575249141,0.5326809835990945,flax
0.5275982719442064,0.5754609273014718,lard
0.5128098690498799,0.48944233187484504,stomach
0.6093944301459373,0.4486168986311348,grape
0.4903108992194935,0.10324064238710226,lamb
0.6785280434161725,0.9011783146732819,peanut
0.3332880955189702,0.7933507517996831,dinner
0.7225248117236567,0.4695519031894932,pizza
0.3960354652289392,0.38371500516534085,cheese
0.25790185362992457,0.347569634265118,honey
0.26625664678425387,0.42138396691785895,ice
0.6130045600371583,0.5091142478748627,nutrition
0.6173874815900847,0.5264350862214584,grapefruit
0.3108096627489065,0.4308001416425505,apple
0.35594047305498916,0.18157209254405915,calorie
0.750955642654668,0.6304956620721024,mints
0.5971128181527904,0.8547468274185157,mint
