x,y,name
0.0317139256495992,0.6007778579743391,bill
0.782315401730673,0.8705213169113228,fledgling
0.1656812737443548,0.7437864730624311,duck
0.7787651350243696,0.13355927256338104,flight
0.23550966597404524,0.9191853866041051,fly
0.11003416576523052,0.1543630790997354,wing
0.0,0.7501539071568094,chicken
0.5237722616875327,0.8764240477500803,clutch
1.0,0.37222546658210903,rail
0.08479567506645014,0.8208709161770965,goose
0.5929333664688341,0.7088149734154755,gander
0.02321796700475106,0.7398782150915477,turkey
0.22643213632483455,0.12762013309050255,bird
0.18415199370539742,0.4606806427735452,crane
0.29344628321316085,1.0,swift
0.027943432819451868,0.8551249765566938,egg
0.7906316625206458,0.622954896217234,avian
0.6596184571240423,0.8183937937026902,roost
0.6178960042445819,0.0,congregation
0.21835843927639684,0.8865254052802473,swallow
0.859685822396846,0.5803188429228843,migrate
0.06685897117070226,0.34532306714386424,crow
0.015920126819929582,0.4616637770580061,jay
0.12486902085379788,0.3114288341349387,chick
0.007250034207041792,0.4449610455434785,robin
0.015088078320022878,0.4738170580348671,martin
0.21229593524755744,0.5531078566888583,cardinal
0.30245767985170663,0.09482843728588498,nest
0.21896501397784757,0.24413889022902024,dove
0.4974097330870724,0.7095457358757032,macaw
0.44791478375060695,0.35776064704951116,stint
0.2797279771070075,0.7334464715536833,parrot
0.1582424258392119,0.27802689158509264,hawk
0.264297236979832,0.24371540085931456,swan
0.6325598150723329,0.033058442918955225,flock
0.469895009214026,0.83762886256382,birdhouse
0.4722430901504032,0.520909183179122,birdcage
0.6432233602335394,0.22438073683204965,feather
0.6790510258751273,0.5474358554272318,ornithologist
0.35137451600068254,0.028556377222139377,tail
0.45544987965650713,0.824849583732165,snipe
0.4722563783052973,0.8363252028102043,grouse
0.3803266537443685,0.13899843317430916,eagle
0.9027695206223898,0.3601050332948816,nightingale
0.7469956429214258,0.6774473923815555,ostrich
0.38795759092003607,0.2156294324970317,owl
0.43532388887882456,0.5563160515268262,creeper
0.7755078353225154,0.2651582755353432,crest
0.34212682917456533,0.6591838240373848,penguin
0.49974515346533543,0.7207531409730679,budgie
0.3341818280873142,0.31874649412622713,cuckoo
0.7217428019808935,0.7596079618631748,lark
0.11238819680184647,0.708464432826166,pigeon
0.4974041812694055,0.5661118630852454,canary
0.3369531023599365,0.5359409121555562,rhea
0.3102889048842925,0.5283722106360577,finch
0.35817287363301425,0.5325685621671965,partridge
0.7165455040795179,0.10897444100733499,brood
0.5509892270961,0.0877581921222419,fowl
0.09217262261844071,0.8286779328947901,hen
0.3667285263869506,0.6507816500767287,falcon
0.5322492355297938,0.259416626853048,stork
0.44461892305430545,0.14800057165298608,kite
0.9326370806843369,0.7160005446221801,roadrunner
0.6014464874717743,0.4597216966091685,rooster
0.47689755304481174,0.20052602029177918,raven
0.8242312630408124,0.4453019958618385,flicker
0.5698375153144175,0.559150701588512,nutcracker
0.9002019135739613,0.45847497150207484,flamingo
0.7235179474032141,0.5973965307639959,starling
0.6669739637975867,0.5407117826261093,wren
0.5493827603775028,0.6131659711005683,leghorn
0.5062448233071871,0.26856167857824514,vulture
0.7227021077970609,0.5290237309534866,hummingbird
0.4994140116798417,0.5784035231741967,migration
0.5277338215296037,0.32414611004396865,cormorant
0.510182015497368,0.32619478615208175,pelican
0.48713957041507333,0.26816803235126163,heron
0.5870004527265924,0.311760811277843,sparrow
0.7130543038855229,0.6168390408276346,bittern
0.5592076914109532,0.5118918550466155,skylark
0.5561886008945162,0.4474252697104372,thrush
0.7065982640890318,0.4541526019897243,gull
0.7063509306119707,0.29838447738167473,beak
0.75846237919984,0.3665827656214967,peacock
0.6936853758617372,0.4601908763361976,kingfisher
0.6486842367132362,0.5751164527481533,quail
0.5849114847760651,0.7269639339752738,magpie
0.7855023864548588,0.5185329760505542,ibis
0.674416223656761,0.6504515434413123,eider
0.7840410514915761,0.7130178287284639,albatross
0.5762176279697291,0.769489350140681,gizzard
0.7601191743525045,0.447687646574722,bunting
0.49700338831052965,0.6391783326967976,loon
0.6835188752809145,0.4317256319788758,woodpecker
0.9222718974460516,0.4887684695037325,nestling
0.7880836195949088,0.5001222263846381,fledge
0.6532741416235135,0.46966851724163294,chickadee
0.7043844888635185,0.49783386431702864,auk
0.7854655754898934,0.5892203027776004,bluebird
