x,y,name
0.7702154124255282,0.3790787839234666,cycling
0.03574942434102214,0.5901994453219486,gymnastics
0.21995873264697952,0.4759804108448041,axel
0.214904030682383,0.34150162846857607,inning
0.5555754128440025,0.4378911194291833,pitcher
0.5514314341607821,0.5600402191419475,horseshoes
0.5625556475015733,0.9188670129646743,helmet
0.3590975649375367,0.6341761822418414,outfield
0.40631648124427344,0.4344740291478835,gym
0.26723914038288715,0.23503076321444524,teammate
0.1781398202821208,0.6149558392329935,fencing
0.1920054696827078,0.8481008308880111,huddle
0.2855267315843538,0.6056674061584137,hockey
0.48490065019503426,0.4826691858312257,canoe
0.4383548936314103,0.5456333617528066,bike
0.19567428392562852,0.7488517015755977,curling
0.6604781983786551,0.7015644324147035,softball
0.5513404580443596,0.2969781873514921,paddling
