x,y,name
0.03654846233518067,0.6562635026927446,primary
0.0,0.7664742524889396,rose
0.04891319299634634,0.7893393704967532,wheat
0.10621862987200587,0.8380861320062821,gold
0.041469853621261925,0.6926704879752379,copper
0.44822265723822957,0.18236918404434155,tomato
0.3143743192969279,0.9266428151800171,white
0.3196106801981726,0.8948525761882977,blue
0.29854055485493086,0.9149425709237539,green
0.2888571976342893,0.9225030440826506,red
0.38511976299642786,0.4437535888335951,spectrum
0.24941703840256255,0.2036631695738107,jet
0.12857249305747132,0.8521750957224973,silver
0.21180107640182136,1.0,light
0.8635464782399934,0.3040105167058062,slate
0.08837288655968241,0.5599635859835334,secondary
0.2821893024815776,0.63053974951738,orange
0.43329411716013266,0.7306518615281239,color
0.6550263675525129,0.44089660643654055,chocolate
0.2532399242841286,0.987534042097336,dark
0.6801988600686368,0.1633879716780363,complementary
0.5916944318404564,0.2769106413877169,denim
0.32590561855926486,0.9384629101717578,black
0.3066693287205959,0.7471237990328363,olive
0.38550361834109326,0.8931282633925818,brown
0.37129899424113866,0.8216839453964427,yellow
0.36697494677574893,0.8789305624129256,grey
0.6325988925895755,0.09300851547159017,rust
0.6112009943375787,0.2930696513969835,salmon
0.5183488311187288,0.6311053729081397,shade
0.5118139956984084,0.6536507544482743,gray
0.48502307521564053,0.26122277599553717,amber
0.42357363898089045,0.35297813766041547,bronze
0.5562026135818627,0.5715211723769978,pink
0.737788547247655,0.31923797219763644,cardinal
0.6191425450968449,0.17615929965867802,jade
0.5771276922164983,0.20452710974771973,cyan
0.70898160927175,0.3900281778022862,buff
0.9035011179180046,0.584180244627722,sepia
0.7337763759842121,0.6459377001704066,mustard
0.47639666282009324,0.5221617950657449,ivory
0.8225812090069939,0.43048254928627955,charcoal
0.3127010834951897,0.31773738925055756,cream
0.44876759921188425,0.8981825660240356,pale
0.5203575447195486,0.1846118996380267,ruby
0.5448963314883272,0.30047583207321094,violet
0.7101214890780387,0.2607814365239948,saffron
0.5706414061980515,0.4592399820550028,rainbow
0.3813216244205955,0.8136630435431508,purple
0.5381515449672795,0.0,pastel
0.6681057339521708,0.3742329210214498,tan
0.25070689146443226,0.3724502283918775,emerald
0.5674282664327588,0.08774061077111087,maroon
0.5276360309486254,0.2454785947979408,cinnamon
0.6413337033399253,0.31778614321637766,lavender
0.7944485062201164,0.19510784355128755,peach
0.48814566103755685,0.5816166815065926,crimson
0.50575835289953,0.3994551495574886,hue
0.40810728896516635,0.7953296962064108,scarlet
0.4999239750737919,0.14200982198943157,pumpkin
0.638494222112769,0.7443846044483516,aquamarine
0.37644527380380394,0.01531195131059726,magenta
0.773390296246302,0.4373533097088493,tint
0.7184630639945706,0.045150461813926075,ebony
0.5993358212681983,0.3267443804144816,azure
0.36110672758227425,0.1183988954407635,carmine
0.8069490463143105,0.6115983252515251,lime
0.6016888775883831,0.4492538874378166,lemon
0.25824004007230394,0.11107710003009261,tangerine
0.4102687255222043,0.591428953310947,mahogany
0.6171655533028538,0.24146894040717634,apricot
0.459168399157085,0.33257878187608353,sapphire
0.5928752277650793,0.2925504935205868,topaz
0.1977479436213411,0.3605209952707547,amethyst
0.8363182694277843,0.5244783933699912,thistle
0.49348108276852404,0.4109712453310615,coral
1.0,0.3675077370664352,vermilion
0.7079148543167787,0.24614165978841443,pewter
0.25317536360458714,0.4394688559445235,turquoise
0.264272954876854,0.32129432824442167,mauve
0.12906662285476986,0.37382505706203956,russet
0.9313296637146196,0.17690810971919704,umber
0.80789737796424,0.5445911841774477,auburn
0.6148542150970223,0.36923213498812324,lilac
0.6527919350363748,0.5709674224010433,persimmon
0.6244941069976975,0.5066520972275687,cerulean
